20170209,2,106,M1+S1,6x6,y
20170209,3,125,M1+S1,6x6,y
20170210,3,612,M1+S1,6X6,y
20170213,2,728,M1+S1,6x6,y
20170213,3,65,M1+S1,6x6,y
20170214,2,466,M1+S1,6x6,y
20170214,3,176,M1+S1,6x6,y
20170215,2,626,M1+S1,6x6,y
20170216,2,562,M1+S1,6x6,y
20170216,5,214,M1+S1,6x6,y
20170217,2,352,M1+S1,6x6,y
20170223,3,130,???,6x6,y
20170227,4,875,M1+S1,6x6,y
20170228,2,1211,M1+S1,6x6,y
20170301,5,489,M1+S1,6x6,y
20170302,2,765,M1+S1,6x6,y
20170303,4,163,M1+S1,6x6,y
